lifetime, velocity, clife, cof, fripscore
1500.0,1,5.0,1.25,0.0194657
1500.0,3,5.0,1.25,0.02239685
166.0,0.33,5.0,1.25,0.01848116
166.0,1,5.0,1.25,0.02169515
166.0,3,5.0,1.25,0.03158203
500.0,0.33,5.0,1.25,0.01966187
500.0,1,5.0,1.25,0.02248822
500.0,3,5.0,1.25,0.0281113
1500.0,0.33,5.0,1.5,0.01945519
1500.0,1,5.0,1.5,0.02110715
1500.0,3,5.0,1.5,0.03013981
166.0,0.33,5.0,1.5,0.01727995
166.0,1,5.0,1.5,0.01993942
166.0,3,5.0,1.5,0.03080247
500.0,0.33,5.0,1.5,0.01753141
500.0,1,5.0,1.5,0.02052002
500.0,3,5.0,1.5,0.03146376
1500.0,0.33,5.0,10.0,0.01113097
1500.0,1,5.0,10.0,0.01138828
1500.0,3,5.0,10.0,0.0111143
166.0,0.33,5.0,10.0,0.01123149
166.0,1,5.0,10.0,0.01283411
166.0,3,5.0,10.0,0.0191904
500.0,0.33,5.0,10.0,0.01127008
500.0,1,5.0,10.0,0.0123517
500.0,3,5.0,10.0,0.01857225
1500.0,0.33,5.0,15.0,0.01059903
1500.0,1,5.0,15.0,0.01352845
1500.0,3,5.0,15.0,0.01084226
166.0,0.33,5.0,15.0,0.01073765
166.0,1,5.0,15.0,0.01210931
166.0,3,5.0,15.0,0.01568432
500.0,0.33,5.0,15.0,0.01071797
500.0,1,5.0,15.0,0.0115301
500.0,3,5.0,15.0,0.01191446
1500.0,0.33,5.0,150.0,0.00970402
1500.0,1,5.0,150.0,0.00756237
1500.0,3,5.0,150.0,0.00725483
166.0,0.33,5.0,150.0,0.00977556
166.0,1,5.0,150.0,0.01008564
166.0,3,5.0,150.0,0.01041244
500.0,0.33,5.0,150.0,0.00992482
500.0,1,5.0,150.0,0.0095828
500.0,3,5.0,150.0,0.01040848
1500.0,0.33,5.0,3.0,0.01543128
1500.0,1,5.0,3.0,0.01468375
1500.0,3,5.0,3.0,0.02670951
166.0,0.33,5.0,3.0,0.01377066
166.0,1,5.0,3.0,0.01698916
166.0,3,5.0,3.0,0.02619106
500.0,0.33,5.0,3.0,0.01383669
500.0,1,5.0,3.0,0.01713881
500.0,3,5.0,3.0,0.02378484
1500.0,0.33,5.0,30.0,0.01014378
1500.0,1,5.0,30.0,0.01080522
1500.0,3,5.0,30.0,0.01262051
166.0,0.33,5.0,30.0,0.01017705
166.0,1,5.0,30.0,0.01113825
166.0,3,5.0,30.0,0.01319299
500.0,0.33,5.0,30.0,0.00971141
500.0,1,5.0,30.0,0.01033661
500.0,3,5.0,30.0,0.00992973
1500.0,0.33,5.0,50.0,0.01003036
1500.0,1,5.0,50.0,0.0090786
1500.0,3,5.0,50.0,0.01069165
166.0,0.33,5.0,50.0,0.01002036
166.0,1,5.0,50.0,0.01041462
166.0,3,5.0,50.0,0.01261314
500.0,0.33,5.0,50.0,0.00995559
500.0,1,5.0,50.0,0.00983638
500.0,3,5.0,50.0,0.01273044
1500.0,0.33,500.0,0.1,0.44169615
1500.0,1,500.0,0.1,0.66934478
1500.0,3,500.0,0.1,0.73773536
166.0,0.33,500.0,0.1,0.09080486
166.0,1,500.0,0.1,0.22379736
166.0,3,500.0,0.1,0.43152363
500.0,0.33,500.0,0.1,0.22722692
500.0,1,500.0,0.1,0.44996587
500.0,3,500.0,0.1,0.63076195
1500.0,0.33,500.0,0.2,0.44631619
1500.0,1,500.0,0.2,0.63081813
1500.0,3,500.0,0.2,0.71087013
166.0,0.33,500.0,0.2,0.09001154
166.0,1,500.0,0.2,0.22115141
166.0,3,500.0,0.2,0.4230213
500.0,0.33,500.0,0.2,0.22210628
500.0,1,500.0,0.2,0.42271766
500.0,3,500.0,0.2,0.61739483
1500.0,0.33,500.0,0.3,0.43176208
1500.0,1,500.0,0.3,0.58100785
1500.0,3,500.0,0.3,0.68768103
166.0,0.33,500.0,0.3,0.09115024
166.0,1,500.0,0.3,0.21942769
166.0,3,500.0,0.3,0.41537547
500.0,0.33,500.0,0.3,0.22007387
500.0,1,500.0,0.3,0.41126535
500.0,3,500.0,0.3,0.59196849
1500.0,0.33,500.0,0.5,0.40332923
1500.0,1,500.0,0.5,0.5410181
1500.0,3,500.0,0.5,0.66120767
166.0,0.33,500.0,0.5,0.08979022
166.0,1,500.0,0.5,0.21107938
166.0,3,500.0,0.5,0.40593348
500.0,0.33,500.0,0.5,0.20864843
500.0,1,500.0,0.5,0.38885657
500.0,3,500.0,0.5,0.56073198
1500.0,0.33,500.0,0.75,0.36891374
1500.0,1,500.0,0.75,0.49999507
1500.0,3,500.0,0.75,0.64708466
166.0,0.33,500.0,0.75,0.08642879
166.0,1,500.0,0.75,0.20108604
166.0,3,500.0,0.75,0.39695387
500.0,0.33,500.0,0.75,0.20297807
500.0,1,500.0,0.75,0.37382936
500.0,3,500.0,0.75,0.58000805
1500.0,0.33,500.0,1.0,0.34748011
1500.0,1,500.0,1.0,0.47771545
1500.0,3,500.0,1.0,0.61840455
166.0,0.33,500.0,1.0,0.08644729
166.0,1,500.0,1.0,0.20133826
166.0,3,500.0,1.0,0.39732161
500.0,0.33,500.0,1.0,0.19752416
500.0,1,500.0,1.0,0.35220204
500.0,3,500.0,1.0,0.54845465
1500.0,0.33,500.0,1.25,0.32702237
1500.0,1,500.0,1.25,0.45651181
1500.0,3,500.0,1.25,0.62299056
166.0,0.33,500.0,1.25,0.08579555
166.0,1,500.0,1.25,0.19589982
166.0,3,500.0,1.25,0.39436439
500.0,0.33,500.0,1.25,0.1867578
500.0,1,500.0,1.25,0.34683457
500.0,3,500.0,1.25,0.5465051
1500.0,0.33,500.0,1.5,0.31494791
1500.0,1,500.0,1.5,0.44925328
1500.0,3,500.0,1.5,0.60247439
166.0,0.33,500.0,1.5,0.08377895
166.0,1,500.0,1.5,0.19371675
166.0,3,500.0,1.5,0.38247302
500.0,0.33,500.0,1.5,0.18499674
500.0,1,500.0,1.5,0.34449144
500.0,3,500.0,1.5,0.53635456
1500.0,0.33,500.0,10.0,0.19583983
1500.0,1,500.0,10.0,0.3726371
1500.0,3,500.0,10.0,0.55349214
166.0,0.33,500.0,10.0,0.07277412
166.0,1,500.0,10.0,0.17791981
166.0,3,500.0,10.0,0.37151557
500.0,0.33,500.0,10.0,0.14202917
500.0,1,500.0,10.0,0.29168812
500.0,3,500.0,10.0,0.50952353
1500.0,0.33,500.0,15.0,0.18993994
1500.0,1,500.0,15.0,0.36217131
1500.0,3,500.0,15.0,0.53263327
166.0,0.33,500.0,15.0,0.07149193
166.0,1,500.0,15.0,0.17486892
166.0,3,500.0,15.0,0.37521522
500.0,0.33,500.0,15.0,0.13546915
500.0,1,500.0,15.0,0.28950678
500.0,3,500.0,15.0,0.5145889
1500.0,0.33,500.0,150.0,0.13965099
1500.0,1,500.0,150.0,0.29300629
1500.0,3,500.0,150.0,0.49477984
166.0,0.33,500.0,150.0,0.05784519
166.0,1,500.0,150.0,0.14285516
166.0,3,500.0,150.0,0.30523601
500.0,0.33,500.0,150.0,0.10310207
500.0,1,500.0,150.0,0.23278976
500.0,3,500.0,150.0,0.4414173
1500.0,0.33,500.0,3.0,0.25343473
1500.0,1,500.0,3.0,0.41295747
1500.0,3,500.0,3.0,0.58288179
166.0,0.33,500.0,3.0,0.08066823
166.0,1,500.0,3.0,0.18723951
166.0,3,500.0,3.0,0.37872182
500.0,0.33,500.0,3.0,0.16453174
500.0,1,500.0,3.0,0.31313154
500.0,3,500.0,3.0,0.51866971
1500.0,0.33,500.0,30.0,0.17160343
1500.0,1,500.0,30.0,0.34776456
1500.0,3,500.0,30.0,0.56234926
166.0,0.33,500.0,30.0,0.07081312
166.0,1,500.0,30.0,0.17256606
166.0,3,500.0,30.0,0.36211284
500.0,0.33,500.0,30.0,0.12568333
500.0,1,500.0,30.0,0.27754658
500.0,3,500.0,30.0,0.49955066
1500.0,0.33,500.0,50.0,0.16325914
1500.0,1,500.0,50.0,0.33095372
1500.0,3,500.0,50.0,0.54314944
166.0,0.33,500.0,50.0,0.06691856
166.0,1,500.0,50.0,0.1630511
166.0,3,500.0,50.0,0.34815594
500.0,0.33,500.0,50.0,0.11844364
500.0,1,500.0,50.0,0.27011313
500.0,3,500.0,50.0,0.47273327
1500.0,0.33,7.5,0.1,0.45221689
1500.0,1,7.5,0.1,0.65255118
1500.0,3,7.5,0.1,0.16163822
166.0,0.33,7.5,0.1,0.09249626
166.0,1,7.5,0.1,0.22350586
166.0,3,7.5,0.1,0.15628481
500.0,0.33,7.5,0.1,0.22100282
500.0,1,7.5,0.1,0.44990575
500.0,3,7.5,0.1,0.16539077
1500.0,0.33,7.5,0.2,0.44595918
1500.0,1,7.5,0.2,0.10991974
1500.0,3,7.5,0.2,0.10347678
166.0,0.33,7.5,0.2,0.08898087
166.0,1,7.5,0.2,0.09089248
166.0,3,7.5,0.2,0.09627676
500.0,0.33,7.5,0.2,0.21968991
500.0,1,7.5,0.2,0.1061327
500.0,3,7.5,0.2,0.09299017
1500.0,0.33,7.5,0.3,0.44314466
1500.0,1,7.5,0.3,0.06884469
1500.0,3,7.5,0.3,0.06202025
166.0,0.33,7.5,0.3,0.08922016
166.0,1,7.5,0.3,0.06231651
166.0,3,7.5,0.3,0.07501532
500.0,0.33,7.5,0.3,0.21926124
500.0,1,7.5,0.3,0.069591
500.0,3,7.5,0.3,0.07074934
1500.0,0.33,7.5,0.5,0.06510601
1500.0,1,7.5,0.5,0.04446777
1500.0,3,7.5,0.5,0.04442683
166.0,0.33,7.5,0.5,0.04400056
166.0,1,7.5,0.5,0.04347458
166.0,3,7.5,0.5,0.05955443
500.0,0.33,7.5,0.5,0.05825779
500.0,1,7.5,0.5,0.04919967
500.0,3,7.5,0.5,0.06173075
1500.0,0.33,7.5,0.75,0.03930381
1500.0,1,7.5,0.75,0.03834753
1500.0,3,7.5,0.75,0.04260152
166.0,0.33,7.5,0.75,0.03177735
166.0,1,7.5,0.75,0.03572267
166.0,3,7.5,0.75,0.05527211
500.0,0.33,7.5,0.75,0.03573875
500.0,1,7.5,0.75,0.03659184
500.0,3,7.5,0.75,0.06078944
1500.0,0.33,7.5,1.0,0.02938651
1500.0,1,7.5,1.0,0.02855813
1500.0,3,7.5,1.0,0.04677517
166.0,0.33,7.5,1.0,0.02559525
166.0,1,7.5,1.0,0.03028282
166.0,3,7.5,1.0,0.04704261
500.0,0.33,7.5,1.0,0.02779533
500.0,1,7.5,1.0,0.03177918
500.0,3,7.5,1.0,0.04733116
1500.0,0.33,7.5,1.25,0.02494174
1500.0,1,7.5,1.25,0.03055964
1500.0,3,7.5,1.25,0.03515256
166.0,0.33,7.5,1.25,0.02267958
166.0,1,7.5,1.25,0.02853933
166.0,3,7.5,1.25,0.04522743
500.0,0.33,7.5,1.25,0.02399301
500.0,1,7.5,1.25,0.02804461
500.0,3,7.5,1.25,0.05057891
1500.0,0.33,7.5,1.5,0.02173131
1500.0,1,7.5,1.5,0.02729763
1500.0,3,7.5,1.5,0.05056771
166.0,0.33,7.5,1.5,0.02071967
166.0,1,7.5,1.5,0.02643
166.0,3,7.5,1.5,0.04525395
500.0,0.33,7.5,1.5,0.02192617
500.0,1,7.5,1.5,0.0257082
500.0,3,7.5,1.5,0.03977437
1500.0,0.33,7.5,10.0,0.01271003
1500.0,1,7.5,10.0,0.01326382
1500.0,3,7.5,10.0,0.02818533
166.0,0.33,7.5,10.0,0.01221918
166.0,1,7.5,10.0,0.01502937
166.0,3,7.5,10.0,0.02586794
500.0,0.33,7.5,10.0,0.01265719
500.0,1,7.5,10.0,0.01565794
500.0,3,7.5,10.0,0.02339434
1500.0,0.33,7.5,15.0,0.010733
1500.0,1,7.5,15.0,0.01402169
1500.0,3,7.5,15.0,0.02054232
166.0,0.33,7.5,15.0,0.01127911
166.0,1,7.5,15.0,0.01357036
166.0,3,7.5,15.0,0.021982
500.0,0.33,7.5,15.0,0.01136627
500.0,1,7.5,15.0,0.01393439
500.0,3,7.5,15.0,0.02134098
1500.0,0.33,7.5,150.0,0.01026718
1500.0,1,7.5,150.0,0.01105672
1500.0,3,7.5,150.0,0.00704184
166.0,0.33,7.5,150.0,0.00976623
166.0,1,7.5,150.0,0.01008758
166.0,3,7.5,150.0,0.01069658
500.0,0.33,7.5,150.0,0.00942481
500.0,1,7.5,150.0,0.01030605
500.0,3,7.5,150.0,0.01583558
1500.0,0.33,7.5,3.0,0.01579977
1500.0,1,7.5,3.0,0.01709151
1500.0,3,7.5,3.0,0.02555667
166.0,0.33,7.5,3.0,0.01585493
166.0,1,7.5,3.0,0.02106735
166.0,3,7.5,3.0,0.03435884
500.0,0.33,7.5,3.0,0.0163182
500.0,1,7.5,3.0,0.02265334
500.0,3,7.5,3.0,0.04067599
1500.0,0.33,7.5,30.0,0.0102472
1500.0,1,7.5,30.0,0.01699028
1500.0,3,7.5,30.0,0.01316927
166.0,0.33,7.5,30.0,0.01077089
166.0,1,7.5,30.0,0.01251173
166.0,3,7.5,30.0,0.01648689
500.0,0.33,7.5,30.0,0.01102862
500.0,1,7.5,30.0,0.01209664
500.0,3,7.5,30.0,0.01496166
1500.0,0.33,7.5,50.0,0.00931292
1500.0,1,7.5,50.0,0.01074037
1500.0,3,7.5,50.0,0.00662181
166.0,0.33,7.5,50.0,0.01024922
166.0,1,7.5,50.0,0.01137971
166.0,3,7.5,50.0,0.01330051
500.0,0.33,7.5,50.0,0.0105145
500.0,1,7.5,50.0,0.01095292
500.0,3,7.5,50.0,0.01195114
1500.0,0.33,10.0,1500.0,0.00985273
1500.0,1,10.0,1500.0,0.01050435
1500.0,3,10.0,1500.0,0.00835601
166.0,0.33,10.0,1500.0,0.00954751
166.0,1,10.0,1500.0,0.00979833
166.0,3,10.0,1500.0,0.00905687
500.0,0.33,10.0,1500.0,0.00976834
500.0,1,10.0,1500.0,0.00941817
500.0,3,10.0,1500.0,0.00793729
1500.0,0.33,10.0,300.0,0.00850364
1500.0,1,10.0,300.0,0.00961846
1500.0,3,10.0,300.0,0.00881711
166.0,0.33,10.0,300.0,0.00962211
166.0,1,10.0,300.0,0.00954367
166.0,3,10.0,300.0,0.00940696
500.0,0.33,10.0,300.0,0.00957712
500.0,1,10.0,300.0,0.00900919
500.0,3,10.0,300.0,0.01225433
1500.0,0.33,10.0,500.0,0.00917492
1500.0,1,10.0,500.0,0.00917603
1500.0,3,10.0,500.0,0.00703082
166.0,0.33,10.0,500.0,0.00971674
166.0,1,10.0,500.0,0.00954165
166.0,3,10.0,500.0,0.00977449
500.0,0.33,10.0,500.0,0.00958766
500.0,1,10.0,500.0,0.01012493
500.0,3,10.0,500.0,0.00782982
1500.0,0.33,100.0,1500.0,0.01038555
1500.0,1,100.0,1500.0,0.00712087
1500.0,3,100.0,1500.0,0.00960032
166.0,0.33,100.0,1500.0,0.00963229
166.0,1,100.0,1500.0,0.01007655
166.0,3,100.0,1500.0,0.0100491
500.0,0.33,100.0,1500.0,0.00977549
500.0,1,100.0,1500.0,0.00949006
500.0,3,100.0,1500.0,0.00917032
1500.0,0.33,100.0,300.0,0.00889107
1500.0,1,100.0,300.0,0.00944352
1500.0,3,100.0,300.0,0.00510087
166.0,0.33,100.0,300.0,0.00955736
166.0,1,100.0,300.0,0.00966887
166.0,3,100.0,300.0,0.00927228
500.0,0.33,100.0,300.0,0.00941574
500.0,1,100.0,300.0,0.00911507
500.0,3,100.0,300.0,0.00877163
1500.0,0.33,100.0,500.0,0.0090231
1500.0,1,100.0,500.0,0.00850774
1500.0,3,100.0,500.0,0.00786631
166.0,0.33,100.0,500.0,0.00960035
166.0,1,100.0,500.0,0.00953358
166.0,3,100.0,500.0,0.00997173
500.0,0.33,100.0,500.0,0.0093472
500.0,1,100.0,500.0,0.01021656
500.0,3,100.0,500.0,0.0089573
1500.0,0.33,1000.0,1500.0,0.01009878
1500.0,1,1000.0,1500.0,0.00839051
1500.0,3,1000.0,1500.0,0.00721595
166.0,0.33,1000.0,1500.0,0.00975174
166.0,1,1000.0,1500.0,0.00944494
166.0,3,1000.0,1500.0,0.00945933
500.0,0.33,1000.0,1500.0,0.00978201
500.0,1,1000.0,1500.0,0.01008028
500.0,3,1000.0,1500.0,0.00842697
1500.0,0.33,1000.0,300.0,0.00927369
1500.0,1,1000.0,300.0,0.0131617
1500.0,3,1000.0,300.0,0.00790045
166.0,0.33,1000.0,300.0,0.00975834
166.0,1,1000.0,300.0,0.00961369
166.0,3,1000.0,300.0,0.00950407
500.0,0.33,1000.0,300.0,0.00951472
500.0,1,1000.0,300.0,0.00942321
500.0,3,1000.0,300.0,0.01137225
1500.0,0.33,1000.0,500.0,0.01064573
1500.0,1,1000.0,500.0,0.01031464
1500.0,3,1000.0,500.0,0.01480752
166.0,0.33,1000.0,500.0,0.00973617
166.0,1,1000.0,500.0,0.00951887
166.0,3,1000.0,500.0,0.00963262
500.0,0.33,1000.0,500.0,0.00930737
500.0,1,1000.0,500.0,0.00922258
500.0,3,1000.0,500.0,0.00852984
1500.0,0.33,125.0,1500.0,0.00834308
1500.0,1,125.0,1500.0,0.01031808
1500.0,3,125.0,1500.0,0.00903133
166.0,0.33,125.0,1500.0,0.00959597
166.0,1,125.0,1500.0,0.00948822
166.0,3,125.0,1500.0,0.00939253
500.0,0.33,125.0,1500.0,0.00973458
500.0,1,125.0,1500.0,0.00846606
500.0,3,125.0,1500.0,0.00803974
1500.0,0.33,125.0,300.0,0.00953613
1500.0,1,125.0,300.0,0.01022254
1500.0,3,125.0,300.0,0.00344769
166.0,0.33,125.0,300.0,0.00970362
166.0,1,125.0,300.0,0.00929307
166.0,3,125.0,300.0,0.00989966
500.0,0.33,125.0,300.0,0.00945325
500.0,1,125.0,300.0,0.01107831
500.0,3,125.0,300.0,0.0087545
1500.0,0.33,125.0,500.0,0.00946119
1500.0,1,125.0,500.0,0.01163768
1500.0,3,125.0,500.0,0.00769847
166.0,0.33,125.0,500.0,0.00950341
166.0,1,125.0,500.0,0.00973299
166.0,3,125.0,500.0,0.00965243
500.0,0.33,125.0,500.0,0.00950721
500.0,1,125.0,500.0,0.01034984
500.0,3,125.0,500.0,0.0075151
1500.0,0.33,150.0,1500.0,0.01035366
1500.0,1,150.0,1500.0,0.01029131
1500.0,3,150.0,1500.0,0.01442335
166.0,0.33,150.0,1500.0,0.00963934
166.0,1,150.0,1500.0,0.00946641
166.0,3,150.0,1500.0,0.00961644
500.0,0.33,150.0,1500.0,0.01013831
500.0,1,150.0,1500.0,0.00974478
500.0,3,150.0,1500.0,0.00886893
1500.0,0.33,150.0,300.0,0.00905364
1500.0,1,150.0,300.0,0.0094904
1500.0,3,150.0,300.0,0.00731651
166.0,0.33,150.0,300.0,0.00971713
166.0,1,150.0,300.0,0.0098739
166.0,3,150.0,300.0,0.0092601
500.0,0.33,150.0,300.0,0.00961115
500.0,1,150.0,300.0,0.00851288
500.0,3,150.0,300.0,0.00797402
1500.0,0.33,150.0,500.0,0.00922589
1500.0,1,150.0,500.0,0.00830174
1500.0,3,150.0,500.0,0.01322953
166.0,0.33,150.0,500.0,0.00949231
166.0,1,150.0,500.0,0.00991492
166.0,3,150.0,500.0,0.00922139
500.0,0.33,150.0,500.0,0.00954193
500.0,1,150.0,500.0,0.00843001
500.0,3,150.0,500.0,0.00921293
1500.0,0.33,1500.0,1500.0,0.0092176
1500.0,1,1500.0,1500.0,0.01136889
1500.0,3,1500.0,1500.0,0.00656695
166.0,0.33,1500.0,1500.0,0.00955293
166.0,1,1500.0,1500.0,0.00948031
166.0,3,1500.0,1500.0,0.01005622
500.0,0.33,1500.0,1500.0,0.00961139
500.0,1,1500.0,1500.0,0.00895376
500.0,3,1500.0,1500.0,0.00900343
1500.0,0.33,1500.0,300.0,0.00906207
1500.0,1,1500.0,300.0,0.00791049
1500.0,3,1500.0,300.0,0.01406457
166.0,0.33,1500.0,300.0,0.00967071
166.0,1,1500.0,300.0,0.00932271
166.0,3,1500.0,300.0,0.01073758
500.0,0.33,1500.0,300.0,0.00939247
500.0,1,1500.0,300.0,0.00912428
500.0,3,1500.0,300.0,0.00655859
1500.0,0.33,1500.0,500.0,0.00921098
1500.0,1,1500.0,500.0,0.00787792
1500.0,3,1500.0,500.0,0.00873568
166.0,0.33,1500.0,500.0,0.00954967
166.0,1,1500.0,500.0,0.00979135
166.0,3,1500.0,500.0,0.00951989
500.0,0.33,1500.0,500.0,0.00966626
500.0,1,1500.0,500.0,0.00848281
500.0,3,1500.0,500.0,0.01408366
1500.0,0.33,15000.0,1500.0,0.00925548
1500.0,1,15000.0,1500.0,0.007931
1500.0,3,15000.0,1500.0,0.01033526
166.0,0.33,15000.0,1500.0,0.00966603
166.0,1,15000.0,1500.0,0.00956965
166.0,3,15000.0,1500.0,0.01010695
500.0,0.33,15000.0,1500.0,0.00976065
500.0,1,15000.0,1500.0,0.00925956
500.0,3,15000.0,1500.0,0.00972378
1500.0,0.33,15000.0,300.0,0.00926177
1500.0,1,15000.0,300.0,0.0110149
1500.0,3,15000.0,300.0,0.00834386
166.0,0.33,15000.0,300.0,0.00956044
166.0,1,15000.0,300.0,0.00949653
166.0,3,15000.0,300.0,0.00902828
500.0,0.33,15000.0,300.0,0.00972618
500.0,1,15000.0,300.0,0.00947305
500.0,3,15000.0,300.0,0.00840125
1500.0,0.33,15000.0,500.0,0.00962488
1500.0,1,15000.0,500.0,0.00907844
1500.0,3,15000.0,500.0,0.00796363
166.0,0.33,15000.0,500.0,0.00960697
166.0,1,15000.0,500.0,0.0096666
166.0,3,15000.0,500.0,0.01036208
500.0,0.33,15000.0,500.0,0.00993529
500.0,1,15000.0,500.0,0.01041686
500.0,3,15000.0,500.0,0.00608776
1500.0,0.33,20.0,1500.0,0.00905281
1500.0,1,20.0,1500.0,0.01181695
1500.0,3,20.0,1500.0,0.00609429
166.0,0.33,20.0,1500.0,0.00960201
166.0,1,20.0,1500.0,0.0094955
166.0,3,20.0,1500.0,0.00991591
500.0,0.33,20.0,1500.0,0.00948724
500.0,1,20.0,1500.0,0.00960041
500.0,3,20.0,1500.0,0.0091194
1500.0,0.33,20.0,300.0,0.00960299
1500.0,1,20.0,300.0,0.00973446
1500.0,3,20.0,300.0,0.01594208
166.0,0.33,20.0,300.0,0.00950907
166.0,1,20.0,300.0,0.00953134
166.0,3,20.0,300.0,0.00986322
500.0,0.33,20.0,300.0,0.00956335
500.0,1,20.0,300.0,0.00958848
500.0,3,20.0,300.0,0.01173461
1500.0,0.33,20.0,500.0,0.00984196
1500.0,1,20.0,500.0,0.01000632
1500.0,3,20.0,500.0,0.01529611
166.0,0.33,20.0,500.0,0.00959614
166.0,1,20.0,500.0,0.0094596
166.0,3,20.0,500.0,0.00860822
500.0,0.33,20.0,500.0,0.00939516
500.0,1,20.0,500.0,0.00977283
500.0,3,20.0,500.0,0.01108683
1500.0,0.33,30.0,1500.0,0.00969093
1500.0,1,30.0,1500.0,0.00836603
1500.0,3,30.0,1500.0,0.00326528
166.0,0.33,30.0,1500.0,0.00965174
166.0,1,30.0,1500.0,0.00973891
166.0,3,30.0,1500.0,0.00975784
500.0,0.33,30.0,1500.0,0.0095036
500.0,1,30.0,1500.0,0.00914993
500.0,3,30.0,1500.0,0.01104665
1500.0,0.33,30.0,300.0,0.00963946
1500.0,1,30.0,300.0,0.00711972
1500.0,3,30.0,300.0,0.01698334
166.0,0.33,30.0,300.0,0.00958575
166.0,1,30.0,300.0,0.00957357
166.0,3,30.0,300.0,0.00973811
500.0,0.33,30.0,300.0,0.01013971
500.0,1,30.0,300.0,0.00974477
500.0,3,30.0,300.0,0.00973436
1500.0,0.33,30.0,500.0,0.00967439
1500.0,1,30.0,500.0,0.01116489
1500.0,3,30.0,500.0,0.0071615
166.0,0.33,30.0,500.0,0.00962368
166.0,1,30.0,500.0,0.0092604
166.0,3,30.0,500.0,0.01012485
500.0,0.33,30.0,500.0,0.00947318
500.0,1,30.0,500.0,0.00990625
500.0,3,30.0,500.0,0.00981095
1500.0,0.33,300.0,1500.0,0.00913359
1500.0,1,300.0,1500.0,0.00682279
1500.0,3,300.0,1500.0,0.00597824
166.0,0.33,300.0,1500.0,0.00956552
166.0,1,300.0,1500.0,0.00977858
166.0,3,300.0,1500.0,0.01057283
500.0,0.33,300.0,1500.0,0.00974831
500.0,1,300.0,1500.0,0.00950438
500.0,3,300.0,1500.0,0.01367408
1500.0,0.33,300.0,300.0,0.01057553
1500.0,1,300.0,300.0,0.01083136
1500.0,3,300.0,300.0,0.01096703
166.0,0.33,300.0,300.0,0.0095412
166.0,1,300.0,300.0,0.00999877
166.0,3,300.0,300.0,0.00976279
500.0,0.33,300.0,300.0,0.00949978
500.0,1,300.0,300.0,0.00923074
500.0,3,300.0,300.0,0.00886242
1500.0,0.33,300.0,500.0,0.0087282
1500.0,1,300.0,500.0,0.00919549
1500.0,3,300.0,500.0,0.0112551
166.0,0.33,300.0,500.0,0.00958964
166.0,1,300.0,500.0,0.00934163
166.0,3,300.0,500.0,0.00848679
500.0,0.33,300.0,500.0,0.00953715
500.0,1,300.0,500.0,0.00902668
500.0,3,300.0,500.0,0.00740748
1500.0,0.33,3000.0,1500.0,0.01039207
1500.0,1,3000.0,1500.0,0.01225371
1500.0,3,3000.0,1500.0,0.00829809
166.0,0.33,3000.0,1500.0,0.00963146
166.0,1,3000.0,1500.0,0.00968053
166.0,3,3000.0,1500.0,0.00919958
500.0,0.33,3000.0,1500.0,0.00980314
500.0,1,3000.0,1500.0,0.01078086
500.0,3,3000.0,1500.0,0.00918403
1500.0,0.33,3000.0,300.0,0.01024198
1500.0,1,3000.0,300.0,0.00742291
1500.0,3,3000.0,300.0,0.00972672
166.0,0.33,3000.0,300.0,0.00960333
166.0,1,3000.0,300.0,0.00964026
166.0,3,3000.0,300.0,0.00957207
500.0,0.33,3000.0,300.0,0.00935061
500.0,1,3000.0,300.0,0.00882009
500.0,3,3000.0,300.0,0.00877405
1500.0,0.33,3000.0,500.0,0.00946305
1500.0,1,3000.0,500.0,0.00828644
1500.0,3,3000.0,500.0,0.01235037
166.0,0.33,3000.0,500.0,0.00966137
166.0,1,3000.0,500.0,0.01007689
166.0,3,3000.0,500.0,0.00974084
500.0,0.33,3000.0,500.0,0.00963893
500.0,1,3000.0,500.0,0.0097428
500.0,3,3000.0,500.0,0.00726338
1500.0,0.33,50.0,1500.0,0.00885108
1500.0,1,50.0,1500.0,0.0128816
1500.0,3,50.0,1500.0,0.00930713
166.0,0.33,50.0,1500.0,0.00953598
166.0,1,50.0,1500.0,0.00984895
166.0,3,50.0,1500.0,0.00987289
500.0,0.33,50.0,1500.0,0.009617
500.0,1,50.0,1500.0,0.00981375
500.0,3,50.0,1500.0,0.01047156
1500.0,0.33,50.0,300.0,0.00960697
1500.0,1,50.0,300.0,0.0115077
1500.0,3,50.0,300.0,0.00809331
166.0,0.33,50.0,300.0,0.00958589
166.0,1,50.0,300.0,0.00952422
166.0,3,50.0,300.0,0.00872384
500.0,0.33,50.0,300.0,0.00971063
500.0,1,50.0,300.0,0.00909144
500.0,3,50.0,300.0,0.00780022
1500.0,0.33,50.0,500.0,0.01049683
1500.0,1,50.0,500.0,0.00993796
1500.0,3,50.0,500.0,0.01391024
166.0,0.33,50.0,500.0,0.00960039
166.0,1,50.0,500.0,0.00956295
166.0,3,50.0,500.0,0.00981893
500.0,0.33,50.0,500.0,0.00931001
500.0,1,50.0,500.0,0.00971844
500.0,3,50.0,500.0,0.00772666
1500.0,0.33,5000.0,1500.0,0.00972421
1500.0,1,5000.0,1500.0,0.00902729
1500.0,3,5000.0,1500.0,0.00878162
166.0,0.33,5000.0,1500.0,0.00953764
166.0,1,5000.0,1500.0,0.00939627
166.0,3,5000.0,1500.0,0.00857899
500.0,0.33,5000.0,1500.0,0.0096326
500.0,1,5000.0,1500.0,0.00989461
